"id","region","travel_time","income","income_parent1","income_parent2","medicine"
1902,5,1.83024061721382,77.4814720671271,0,28.4578815639695,"No"
1903,2,2.34733568455342,57.2951757363296,46.281303120584,42.4311666619668,"No"
1904,6,3.06873630739336,70.1266599355856,32.5085541985185,17.2321115136662,"No"
1905,2,1.75381681910112,105.775865514245,0,26.9040591890179,"Yes"
1906,4,2.94269049825748,54.7358126889728,38.2751242615688,16.9186979434822,"No"
1907,2,0.699227937849254,105.267555221438,60.9903863396886,69.3010757182137,"No"
1908,4,1.96712697214072,110.045960970711,24.5068329684548,36.0423124193598,"Yes"
1909,8,2.99580824764403,55.7245058460202,61.5157848553484,28.5700151351553,"No"
1910,2,1.42931786927849,50.108195926153,64.2646999001077,57.2850414119908,"Yes"
1911,3,1.848496357528,88.2265131346956,50.825987413572,26.0844371432493,"No"
1912,8,3.29756314412534,46.0102526877292,29.4670975993061,16.2120109986395,"No"
1913,4,2.69963421684185,0,32.4677658904016,28.6922375493098,"No"
1914,0,2.22508058916209,124.15206852066,50.8363831050515,63.0104510634583,"Yes"
1915,2,1.93950228932005,99.2762898839477,37.2616647292171,38.8812964386744,"No"
1916,6,2.45454447153285,80.916933379384,49.3567427014093,20.3993941206093,"No"
1917,5,2.83759488202158,0,56.0167874845683,40.5506891960945,"No"
1918,2,3.84481451543333,49.8933594069135,26.5749061185771,0,"No"
1919,0,0.755393959841288,95.6686806616575,0,64.0020557228169,"No"
1920,2,1.96367272124107,89.0451325204731,58.7643873334492,28.5247464947044,"No"
1921,6,2.46309432628699,75.9922750293628,60.9920563706295,33.6855105753858,"No"
1922,3,-1.3225973163672,108.383299233619,27.9378443454886,68.3199573951538,"Yes"
1923,3,1.74569451777434,117.589825971549,55.9308295803362,-9999999,"Yes"
1924,1,0.533162093590117,115.226110882339,50.4359889802687,36.1992397383769,"No"
1925,1,0.618804061394723,131.935277524629,78.774746563116,38.1108585503403,"Yes"
1926,6,1.94829752757596,0,49.1636715735686,0,"No"
1927,0,0,109.188983915336,63.3869913855578,71.5724074891017,"Yes"
1928,5,1.89352810905454,0,44.998050593408,27.2868870016586,"Yes"
1929,3,1.78650900164695,121.609466521731,83.0224397045063,50.334087200791,"No"
1930,1,0.596496966912165,117.715903425268,68.9748203918558,96.0604637674052,"Yes"
1931,2,1.48351087388853,146.228957062826,0,32.2966479894846,"Yes"
1932,4,1.8597132186629,172.826873962498,29.1583606008059,0,"Yes"
1933,1,0.87482151019096,102.326274787471,31.1295361210053,0,"No"
1934,5,3.09129934130652,62.3152252685106,19.4093686802164,23.4300538254084,"No"
1935,3,1.53698066585804,90.4344971248158,56.2063486328121,27.7357285190125,"No"
1936,1,1.81887851486623,101.374651549864,43.8575931159786,51.4929102019565,"No"
1937,7,2.20205989636323,88.6167685187176,46.6846056198056,48.2299749322817,"No"
1938,0,2.68640254440046,89.4645336589132,81.841067832681,21.0948371994112,"Yes"
1939,3,1.73148761303072,192.801614529962,80.9101882895667,53.2209407633767,"Yes"
1940,0,0,69.2049183270196,84.6160362215678,0,"No"
1941,2,2.56479910624345,74.3795765023055,0,0,"No"
1942,3,1.0387211172338,66.2368068021438,62.7915603727349,32.2707363111415,"Yes"
1943,3,1.27656904777203,115.593142743458,69.1149849832171,0,"Yes"
1944,2,0.800275344208074,95.8637797567368,50.8018388886295,31.9553082780483,"Yes"
1945,2,2.05092564109127,98.7989969591017,0,0,"Yes"
1946,5,2.0289570868234,58.2491930357045,69.8734818840636,29.242600699383,"No"
1947,2,3.00188801595532,123.363665931988,36.2401620864525,36.1022265735784,"Yes"
1948,9,2.91959263350665,42.8882591999065,0,19.6719140249449,"Yes"
1949,3,2.20936550774852,94.0387289452715,45.6203819721723,22.3956827298278,"Yes"
1950,3,1.33470316122381,52.1091941393865,55.2683259641511,55.7942715334297,"No"
1951,0,1.1619633868027,133.972110195023,60.3011321224357,38.5686464020785,"Yes"
1952,1,1.23517466009754,54.9867340459994,0,46.2720833269425,"Yes"
1953,5,1.87288691815165,76.7116792046849,62.1860235551814,24.5031053094559,"No"
1954,4,2.52381559659457,97.6974651184656,51.6624302988841,42.2914330104476,"No"
1955,1,-0.832126230444205,115.535191463305,78.2283520732891,34.237022850876,"Yes"
1956,1,3.26612397011007,36.6376439890858,48.2931101541914,16.3559722211299,"Yes"
1957,1,3.25459029649484,62.6096756810898,34.0270200451141,34.9483573297368,"Yes"
1958,4,2.26995833308809,130.030445807888,0,0,"Yes"
1959,4,1.72856142943675,103.372869483032,32.3587846475576,0,"No"
1960,4,2.15517614293593,115.181634571727,45.0807670288109,64.1383740632215,"Yes"
1961,1,0.692845420439101,120.363422816523,87.0887763646886,71.069766860146,"Yes"
1962,10,3.87260133980551,96.9167699149751,23.1947215326696,28.5965444571873,"No"
1963,9,2.95614182205147,25.8112995275804,73.3839904512434,43.8972436775236,"No"
1964,3,1.48315533759383,127.749306802714,28.761758259544,29.3955454698545,"No"
1965,1,1.10448464564788,50.7369495693627,58.1985362494295,63.0149966063838,"No"
1966,4,3.06654730360442,57.2731309777847,32.28524451234,0,"No"
1967,4,1.30280688334327,120.488118338827,58.2509669043942,64.8859468814629,"Yes"
1968,2,0.856130658532441,133.012594607046,34.6118243266619,61.7217074225837,"Yes"
1969,2,1.33194841018716,98.4586997708764,48.0039074439526,68.9819506968426,"No"
1970,1,0.452807759400807,117.954082908531,61.4388948484002,32.9250941196345,"Yes"
1971,1,1.59385215011199,94.5628997545861,0,29.315879438472,"No"
1972,0,0,84.4179576558472,116.665596240918,72.6931100763648,"Yes"
1973,2,2.8192186709741,72.2887513696419,98.7674594603152,39.2642049608656,"No"
1974,0,0.0367822193015006,75.9871476779499,75.6119644599972,35.5805226765675,"Yes"
1975,5,1.5460587967094,82.4414066954191,68.7007925306352,27.1388081528429,"No"
1976,5,2.60291901021722,97.8236920476126,0,31.5102515932711,"Yes"
1977,1,0.837731253307159,124.599573692417,79.8063647500975,51.2622054202583,"Yes"
1978,2,0.719096434403694,81.6372329470834,48.9899615253076,64.5988600560873,"Yes"
1979,1,2.63637160510961,83.5207064628185,22.356852608161,0,"Yes"
1980,1,1.14631002494677,81.2208058909098,33.1802942063822,33.1334129490676,"No"
1981,0,2.34133136510909,125.766765764383,26.8299866614418,22.5736098405123,"No"
1982,0,0.457159657026864,135.564524124447,0,74.8831270379104,"Yes"
1983,0,0.161153464934505,101.9690117309,75.2682921032701,88.4663907175653,"No"
1984,3,1.71113707789529,124.403678746365,0,69.5904626235436,"Yes"
1985,0,0,129.860826214221,102.07973940304,52.6373299561833,"Yes"
1986,2,1.93935632291488,124.356915118949,54.6012563395512,58.4999437876365,"Yes"
1987,7,2.92747376732527,91.1914250857484,55.1912074314987,18.7168720700611,"Yes"
1988,7,2.7871520724682,72.2991460406394,42.6723987903293,0,"No"
1989,2,1.58945987347498,0,0,44.4278942932095,"Yes"
1990,0,0.726589024438978,146.871429274151,48.912803085911,58.896513827614,"Yes"
1991,1,2.72630907328259,77.0432499475298,0,41.8514778653039,"Yes"
1992,7,2.74186659221727,114.370282548788,0,39.2333980360936,"Yes"
1993,1,2.46263080031411,133.31214901081,45.5660361920315,41.4813043256687,"Yes"
1994,7,2.64656190847549,75.2094282000056,28.8281841446409,28.6244303510167,"Yes"
1995,4,2.98701794536329,55.5889938187134,33.6798589531347,17.9515993938279,"No"
1996,2,2.29525190913831,76.2113231127917,45.6339192979503,22.0347633979381,"No"
1997,2,1.07000486280235,101.691869395336,69.4133018284188,0,"No"
1998,3,2.8197440126896,54.4552736814518,42.6179538185092,0,"Yes"
1999,0,0.706478721826628,112.631676257467,131.736458931588,51.046654647431,"No"
2000,4,2.67672445916236,81.3219158518396,55.8727503117914,21.5291787123313,"No"
2001,3,1.89056525679657,111.163311048945,0,40.0994425051225,"Yes"
2002,0,1.63500157726547,0,0,54.0174014989385,"Yes"
2003,3,1.88173838255731,75.5969975725376,58.3992754717892,0,"No"
2004,5,2.70424421933879,97.7928370359702,0,34.858972774182,"Yes"
2005,8,3.01784658278862,54.2488452258295,23.3080606122213,16.2994245844144,"Yes"
2006,7,2.81883834221575,104.344993162122,40.9850808799487,27.2554625132762,"No"
2007,1,1.53401569298181,115.836600383208,50.2995001605886,59.73806537909,"Yes"
2008,4,1.92363527246281,122.943289625394,48.6561993944696,25.0721291014731,"Yes"
2009,0,0.761498326761993,54.1987213971166,0,69.3331789711753,"No"
2010,1,-0.811807437264853,114.333842915027,61.7441203529197,67.1681590208877,"No"
2011,1,1.54790456133011,113.214901541066,59.2208961306107,28.3257131253608,"Yes"
2012,7,3.51237716380444,82.8368616993888,31.372590933232,20.7511652791597,"No"
2013,2,0.818181105974961,131.437349908406,49.2594050231779,44.0652669388573,"Yes"
2014,2,0.878638621240157,105.043532540651,70.1370926481313,0,"No"
2015,1,0.717648417483266,117.320076664044,77.511670395839,62.6292138453825,"No"
2016,2,0.973675989829201,145.591417525793,63.7177993959577,0,"Yes"
2017,1,2.80346763450956,68.3859842447193,49.7895412582243,39.4247016212949,"Yes"
2018,2,2.3198190374382,91.7478538783995,54.5654546564432,0,"No"
2019,3,3.072473792248,111.687920914629,0,34.5453103704304,"Yes"
2020,2,3.094170541378,69.5715989770546,30.1034144023275,0,"No"
2021,6,3.062159500685,50.4661099852108,34.4213200000594,38.469129975987,"No"
2022,4,1.65925827634736,55.7625577028793,41.1197231982897,31.2765416690758,"Yes"
2023,6,3.09211041533416,102.189194913272,30.8122849598522,37.5813850694738,"Yes"
2024,3,1.77216471188263,-9999999,45.4952325010312,26.5154608097639,"No"
2025,1,0.274233995069353,125.146083412022,88.5797245034357,34.8074829405938,"No"
2026,4,2.65286772573504,37.40447678728,42.1990242141747,21.1622605446507,"No"
2027,4,2.74269794957432,115.695760430605,43.5772252509704,0,"Yes"
2028,0,0.68174346212595,52.3827880769368,0,31.8043756294264,"No"
2029,2,1.36115802799134,88.2424329211057,0,0,"Yes"
2030,1,1.58518812369557,-9999999,60.2414274161869,58.2868119418413,"No"
2031,1,1.37404606063388,0,62.0613507981942,55.6417843608912,"Yes"
2032,1,1.5442192121319,123.724297639184,72.5028288256465,55.8870851771903,"No"
2033,3,1.30321008166358,119.916239497025,64.4732359538964,0,"Yes"
2034,1,0.992131350084282,111.941661203776,60.1742740350213,0,"Yes"
2035,1,0.39274824405231,94.1847695917127,0,34.9464354338533,"No"
2036,0,1.38777324566687,0,57.7525394240494,60.603526796603,"No"
2037,6,2.73088576324491,97.8697844998035,41.2490696531853,19.2237044722253,"Yes"
2038,1,1.84357190615906,137.36044046303,53.8835434614944,25.7301203383956,"Yes"
2039,7,2.80616431543641,0,23.3761475650588,40.5030958472265,"Yes"
2040,2,1.58432308702512,96.0206282992862,27.1846226378271,53.877222244166,"No"
2041,7,3.50280308309443,74.3081935150383,30.2296545267529,22.2751283125615,"No"
2042,5,3.12642379324065,143.418000266325,42.67713656636,25.3758634567813,"Yes"
2043,2,0.743608767155526,133.37362452789,58.2279574232432,37.0220983154973,"Yes"
2044,2,2.55544999800505,113.427756933409,0,29.8872366028712,"No"
2045,2,0.587873102352884,159.603932463138,35.347567408584,49.1815771873688,"Yes"
2046,0,0,88.8035231413347,0,57.9342506280084,"No"
2047,1,0.303827896133437,69.4377568898731,67.6690648023758,35.6907641086437,"Yes"
2048,0,0,144.360333108817,74.2786492673766,0,"Yes"
2049,3,2.34374918857376,119.712201364294,27.025922188874,22.2382923924992,"Yes"
2050,1,0.52432703195028,98.5475489952005,65.0127336195973,50.4290452648681,"No"
2051,1,0.655116147816719,-9999999,70.7793913303709,36.4303023893091,"No"
2052,5,2.37693903855137,72.5778724260386,76.3812347820118,0,"No"
2053,1,3.11401589582751,79.5719539239585,0,32.2930492345696,"No"
2054,1,1.53109285055577,114.512729974654,41.5417842697859,28.1102063103037,"Yes"
2055,2,1.71548792166941,109.329740845187,51.8986785356075,0,"Yes"
2056,2,0.957870824724045,115.916728932892,74.3369700225234,35.8489788572875,"Yes"
2057,0,0.547092571598986,133.880064820962,76.8100430960683,50.8682399285455,"Yes"
2058,4,1.64006800273665,91.0321733538349,34.3069793054025,64.4203354397152,"No"
2059,2,4.15472668655836,23.2399108053361,22.7019520676059,16.5255766773016,"No"
2060,2,1.83228969193103,120.394684575403,46.9930398115436,0,"Yes"
2061,4,4.03342259322286,44.7947562527658,0,9.80998653364197,"Yes"
2062,10,3.57159774105342,21.6058266255144,0,19.0239288082396,"Yes"
2063,0,1.41476977799005,96.1523016778124,0,54.331160039669,"No"
2064,9,3.18311088705677,49.1711015315836,37.1559167510468,27.4229187579306,"No"
2065,1,1.91800119668716,81.1547560177086,48.9735405481719,23.9972025969147,"No"
2066,5,1.80998340808348,105.729200128413,55.6880448559761,24.7907990862227,"No"
2067,8,2.75252084013274,49.3094717651914,36.7119171009107,51.9911839732972,"No"
2068,1,0.961331683382398,121.835502051924,0,49.8682873130728,"Yes"
2069,0,0.182348401873468,54.7044079955018,93.9515980975106,54.3030803651882,"Yes"
2070,2,2.35769160486886,98.6736871794502,38.8044663208486,-9999999,"Yes"
2071,2,1.38779365563532,-9999999,45.8435641099326,47.2713801693498,"Yes"
2072,7,3.60927414052256,28.9757589929365,33.7738477225965,27.7121884921605,"No"
2073,0,2.89532758868773,56.1841425947403,19.5848258809575,0,"No"
2074,2,2.37944601021352,46.6515964411822,45.928754352403,45.5083160506171,"No"
2075,1,1.76987083004314,-9999999,54.0113902962707,45.9060714238816,"Yes"
2076,0,0.920477400900807,91.4627308792766,49.4105651495812,35.9576498423758,"Yes"
2077,3,1.0794446226231,57.1031692538229,59.1251850484113,30.838816612293,"No"
2078,4,2.34976428218903,92.8356549953233,0,43.8802833931749,"No"
2079,1,0.569566541902262,128.701314198477,50.0453387837365,48.5405514412018,"Yes"
2080,7,2.82148219563702,91.39054810919,56.2653206706066,0,"No"
2081,1,2.7113954732564,136.389215881297,21.097606467525,25.7277890648737,"Yes"
2082,3,1.6052689918579,100.759284109294,66.2491361495043,39.6823639201523,"No"
2083,2,0.98171082399281,124.935947352469,50.6630364948435,46.3299811458809,"Yes"
2084,2,1.88188491107454,53.1712327569205,42.5974829319481,28.4462429780898,"Yes"
2085,9,3.54936835173491,36.58860415133,34.3349152071505,0,"No"
2086,3,1.71307054965457,109.756744343506,52.422550673472,53.9311380706535,"No"
2087,2,3.19317469112502,47.131329526434,35.0709442613129,15.4471904171177,"No"
2088,4,2.63539091721386,53.3055056195883,40.7293898995165,19.0726745677204,"No"
2089,3,1.57451050718507,132.272876547907,72.5155032708622,0,"Yes"
2090,1,1.5265244410082,105.363577523215,73.7307145227164,28.0504084335528,"No"
2091,1,1.09797327759491,158.212866583818,59.6561057868231,0,"Yes"
2092,2,1.08010964282299,77.9661614387975,0,43.9712434239807,"Yes"
2093,0,0.26047151828403,121.511982387962,68.5545910794097,33.9012793342706,"No"
2094,3,2.29575055678495,107.225632230016,68.2377817160848,55.8487943645512,"Yes"
2095,5,2.71804357540418,131.13455611073,58.6021655882876,32.2667459846339,"Yes"
2096,3,2.76399013534691,109.217091164029,52.941389918592,27.2897862136137,"Yes"
2097,6,2.71235548848814,101.131096478272,39.9633349157414,21.2698831778696,"Yes"
2098,3,1.43103596651781,109.295278047254,73.9032643075461,57.4457188824297,"Yes"
2099,7,3.03697948648686,43.8582778899235,30.2715951006459,22.1248730413008,"No"
2100,2,1.46012234233635,95.0911519012902,64.4796250125573,66.8091889115549,"No"
2101,1,2.74576170006907,61.2731257474448,0,0,"No"
2102,2,0.726844418592786,137.73762970605,38.3738737016636,51.6580672614127,"Yes"
2103,1,1.00862548024306,83.045862025041,63.4550043652509,63.1655863235966,"No"
2104,0,0.0586731733187695,109.999563111278,78.1060019742277,0,"Yes"
2105,0,0.33290392220998,104.704935906166,74.3496705710733,36.8829833687665,"No"
2106,10,3.36551743027115,49.6466378809166,29.4346313093898,13.996681446699,"No"
2107,2,0.62660190352197,83.1541179587551,70.1204463683301,57.569869940658,"No"
2108,1,3.71916634691673,0,18.7146601999601,18.0401678383558,"Yes"
2109,6,2.29271006814403,0,0,46.9094066990359,"No"
2110,7,2.80185338055948,89.317399556738,0,36.080048314767,"No"
2111,1,0.815816189063427,114.924329541394,71.1245326440199,0,"Yes"
2112,0,0.0428853165262228,77.638710787814,74.4864514249058,53.92245964325,"Yes"
2113,2,1.60402703405843,75.8708663589382,56.1450042990922,40.9659181635922,"No"
2114,0,0,95.0079354817387,0,0,"No"
2115,0,0.649007004368894,119.221991667578,78.4721668354485,64.2667061969555,"Yes"
2116,3,1.44661464229041,111.03670957294,68.7571154714159,67.0643995329077,"No"
2117,7,2.81402500889863,66.8307528722746,0,33.3528002375932,"No"
2118,2,2.19212535549378,0,0,32.5238030403228,"No"
2119,0,0.152008062870691,127.641593320542,53.3863921731067,40.2363561478034,"No"
2120,5,3.22634286791389,44.8745377168315,35.5907862039839,15.982160784157,"Yes"
2121,8,3.00367817936208,87.501509224085,58.3512897794871,33.8395909016601,"Yes"
2122,1,0.460163504895728,114.717909789851,0,65.4214328673877,"No"
2123,1,2.76116452025534,78.5212604011916,36.9896096631631,51.1227020032803,"No"
2124,5,1.66936336961032,120.370900760385,51.5970649511782,52.8918307910078,"Yes"
2126,2,2.14943089320386,87.3954820616536,52.3051051316761,47.7788996975235,"No"
2127,1,2.78311878201137,0,0,52.1220075608188,"No"
2128,0,1.93424305563404,53.5415045602174,0,0,"No"
2129,8,2.94645524862576,36.6992077895033,60.5307445044802,45.4481852681589,"No"
2130,5,1.74652010448207,92.3664324620435,54.5002350710247,27.0628238928475,"Yes"
2131,6,2.04631826199666,44.0914393859504,0,0,"No"
2132,10,3.87574088168574,65.2482473983876,0,20.2206065345179,"No"
2133,4,2.41729086261148,94.1761244332699,26.1533493434615,21.4485078851218,"No"
2134,0,2.24750020503984,0,0,31.2221458191172,"Yes"
2135,2,2.4551643507315,113.887511896214,47.3244500543753,55.6724158773851,"Yes"
2136,6,2.04094138737177,53.6917013687918,25.1822555733739,36.5835028889849,"No"
2137,3,1.73091862554641,69.0419732957678,33.8229997354455,30.3572062887852,"No"
2138,2,1.83126225785514,119.682000645637,25.4552668515918,27.221341785096,"Yes"
2139,4,1.49201101383337,146.575840425307,46.9256988485703,45.5582734538989,"Yes"
2140,3,1.27654485704492,139.261198282255,46.9202100942931,56.387125210901,"Yes"
2141,2,2.73528343567115,83.9367789110474,19.4397029715074,38.4461350714964,"Yes"
2142,1,0.72627219481655,81.3977783881885,0,51.4575454696559,"No"
2143,3,1.77147952806876,94.5460114987285,61.0279060431497,27.5021937173375,"No"
2144,4,2.8993011275638,84.3692269886944,53.5583382609997,18.9819538177877,"No"
2145,7,2.49182508609212,171.708310548986,56.254955281998,30.5588402889459,"Yes"
2146,1,2.10688766974179,120.827242909914,64.2143507798272,-9999999,"Yes"
2147,0,1.40647373602673,-9999999,0,29.9261724499739,"Yes"
2148,2,1.89046384680764,88.7329675855529,37.8571119883644,0,"No"
2149,2,2.84036187157237,56.9380287002297,26.4638775494222,38.6705424460459,"No"
2150,0,1.65446513090387,129.092358040143,0,39.2257395474827,"Yes"
2151,3,1.51238836727653,82.6292408635871,68.9493953525753,28.1768210995918,"Yes"
2152,4,3.65653769500618,44.3447990199775,25.5500857286076,0,"Yes"
2153,2,2.46635733398417,96.22542327033,44.619278152605,0,"No"
2154,5,3.05358787153959,0,0,17.3168191963218,"No"
2155,5,2.35725276337342,0,39.2281660389715,23.2730023306052,"Yes"
2156,1,0.863955842503017,92.8739519744972,57.1288329553966,34.3535203041243,"No"
2157,0,2.07526922991969,0,26.0492081201023,56.9130462372855,"No"
2158,1,0.40514371290773,67.6750228624639,66.3653992977993,34.1128037693366,"No"
2159,11,3.67927356442887,48.317130041149,31.2819444589524,35.2723170446594,"Yes"
2160,1,1.51215572326713,155.14555652813,60.1725109890871,47.9985935951958,"Yes"
2161,6,3.38635782560837,97.2533220871242,14.3982735153216,-9999999,"Yes"
2162,7,3.12634471366883,0,0,16.5604844487432,"No"
2163,4,1.89714743236708,114.818814484914,0,0,"Yes"
2164,6,3.23742107345215,-9999999,24.0440850049583,20.3387086379166,"Yes"
2165,1,1.31918768669739,83.777505025748,66.7583663599506,61.7256606928203,"No"
2166,6,3.03061904262095,71.0450290142528,35.0046484933666,18.1437552102489,"No"
2167,0,0.265390137785397,87.4287593490143,103.352136724607,97.0095357684497,"Yes"
2168,2,1.47239035459741,74.8672704457536,56.4421780513169,63.5973829688145,"No"
2169,3,3.52397758632997,21.3700478437907,14.9871804369228,13.0741817463764,"No"
2170,1,2.35348697962354,69.6004915423451,0,49.4792905910003,"No"
2171,1,2.82077028858593,58.5681005136813,44.2841143138759,18.3585347022158,"No"
2172,1,1.13865349633364,0,44.0325878032564,36.6178270391345,"Yes"
2173,1,1.91427846457459,93.9578840256301,45.3070316254323,0,"No"
2174,3,2.03792564131125,37.5044296918075,40.296155423136,46.4285010153702,"No"
2175,4,2.09419588854678,145.069703121969,71.1549171364612,0,"Yes"
2176,1,0.259598206338984,82.2552965000141,0,0,"No"
2177,2,0.810309875149009,132.391139502644,0,56.2524127502507,"No"
2178,0,0,124.604913864252,43.0099388714658,85.2680062608529,"Yes"
2179,5,2.35900308361972,75.7415804233045,35.9134465841368,42.3096931886729,"No"
2180,2,1.11251750547627,140.754974108955,59.7977927559303,62.1074080956,"Yes"
2181,4,1.87605677987486,0,60.8956575705479,31.6811932759112,"Yes"
2182,0,2.6740493261311,69.4276921977742,50.7312802192481,35.0068792404871,"Yes"
2183,3,3.59454746595514,72.3044715628178,19.370511097918,23.9140312309426,"No"
2184,1,2.14229024527227,81.1706705712706,0,61.8827584491789,"No"
2185,3,1.90691967369191,113.687761569861,67.1361970360066,24.2263584157423,"Yes"
2186,1,0.265313341126351,57.9184253141811,73.8457701316354,36.3868580269767,"Yes"
2187,3,1.85245749254483,50.2911761591726,55.7573699317159,0,"No"
2188,4,1.33112572813371,111.728498272437,69.3729943920397,63.4814674522436,"No"
2189,1,1.10792312146718,80.7500996331035,44.5068751398212,47.2029857214425,"No"
2190,3,2.00064611219267,117.00350749425,67.2373836076519,0,"Yes"
2191,3,3.1946506301781,86.6595138205366,66.6560359776159,35.9106000677146,"No"
2192,1,3.15991073191837,37.5965952152265,25.6628174371196,31.1684432730237,"No"
2193,0,3.57235934480509,80.5780786843885,0,24.4764863371409,"No"
2194,1,1.36338666157143,121.546039874908,47.366552358346,27.6076932467723,"Yes"
2195,4,4.22854240319866,24.8936952435852,0,20.8716979446813,"No"
2196,4,1.87893713346569,98.63955044364,27.9690291584531,27.4599598800638,"Yes"
2197,2,1.72573438801762,115.671178715499,0,58.4624314053474,"Yes"
2198,3,2.1279275561954,102.789671786901,34.8354373050305,35.7141568880692,"Yes"
2199,3,3.14008623844528,54.7362738309815,28.9950483544004,35.5780791099767,"Yes"
2200,1,1.04945856571648,83.3423300792137,0,0,"No"
2201,9,3.35184720734196,146.759555936573,25.6309693846574,26.9804820566229,"Yes"
2202,2,0.600854509592005,75.9753622289965,67.7005194660373,72.6621380411906,"No"
2203,1,1.77207837848424,107.378311843215,61.435795665216,28.8539599805093,"Yes"
2204,1,1.29133837281027,120.531453792594,74.825888302559,42.7036897919589,"Yes"
2205,0,0.204125968556035,154.429208443566,90.2050330057121,36.5258765991353,"Yes"
2206,1,0.741519809855549,111.406031479332,0,33.985383338511,"Yes"
2207,0,1.87859906720584,141.713999466581,29.4625367573307,36.7909048248677,"Yes"
2208,8,2.80063405217085,121.66111308637,0,18.9455605853417,"Yes"
2209,6,2.29181546198522,106.08594906641,0,0,"Yes"
2210,9,4.17823520286981,62.4721490802451,22.7102765986178,10.8169584176718,"Yes"
2211,4,1.29573909126449,115.965610317033,27.9169752275502,28.0587577539503,"Yes"
2212,3,1.20958424973611,125.839964276104,30.2126336362688,29.5858996569495,"Yes"
2213,8,2.89822825032743,82.7761152017194,40.7239448538054,44.7521000701952,"Yes"
2214,3,2.5695249954563,62.4844868581473,52.4083657636504,41.2581085431896,"No"
2215,2,2.80593508223549,85.7211075990731,31.0569138390747,28.5336896985961,"Yes"
2216,4,1.66430229548936,92.5887314038419,0,31.4266304100648,"No"
2217,1,1.02330155503973,0,64.0127881657615,60.7230949514974,"No"
2218,1,1.96777922192749,51.1611596174392,0,35.4848149396086,"No"
2219,5,1.95843260785339,83.666456265308,49.9570998548206,29.0739643928305,"No"
2220,1,3.03223699799941,59.2600676518825,41.6693611755111,16.5789563282793,"No"
2221,3,1.44944318280803,112.835103406371,37.1474784485161,56.9764016103426,"Yes"
2222,2,1.27951718907779,40.747796353437,0,0,"Yes"
2223,10,3.45577435849963,54.4956658105749,32.4168721283336,0,"No"
2224,3,1.31964292430486,127.172430071511,0,33.9495922902179,"Yes"
2225,2,1.82529319479326,108.615512692269,0,30.1377766783054,"No"
2226,7,3.17551642917651,62.7918426916609,37.6323331125166,36.8798875222404,"No"
2227,10,3.55015436939908,61.6616600136808,40.6475051105336,19.5577768601317,"No"
2228,2,2.16168351418081,42.8056097998304,23.2807859451806,36.5377697997598,"No"
2229,2,1.83194441297943,87.0251812648726,0,38.9019487472091,"No"
2230,1,4.18766692438165,32.3721740355532,0,11.2768607774514,"No"
2231,6,3.4770580026546,63.4529949601141,30.2814855700716,34.1341036912442,"No"
2232,0,0.883111015276774,110.44382362074,55.3102007906112,37.1797853934281,"No"
2233,1,1.81587692987419,75.5987693792431,38.699589097612,0,"No"
2234,6,3.3609648207126,32.0529003529761,57.3339162708718,0,"No"
2235,1,1.26137029602441,99.5519041418987,97.2622501635859,29.582223956716,"No"
2236,2,1.2221377137566,82.0114716409111,63.2530921332773,67.6320450006669,"No"
2237,3,0.938951908123144,109.568857305824,0,62.0363650473289,"No"
2238,3,3.20812564609727,72.6132467982433,34.9396558246073,24.8826161041431,"No"
2239,1,2.35270378009702,81.920763151668,58.2104273186351,53.939407439413,"Yes"
2240,1,1.91707144573641,0,58.9571573137635,25.9085066156156,"Yes"
2241,2,1.1898803465313,60.4140598033804,34.9002716564473,0,"No"
2242,5,2.90888151781907,80.2932652159835,32.7645365408421,19.4688622746268,"Yes"
2243,1,3.87099485264989,47.385034144326,47.5858132105838,24.8841999643145,"No"
2244,7,2.31079636091921,0,81.7725217087011,44.7047967796466,"Yes"
2245,1,0.703520302586392,105.986781750081,83.3852267023779,-9999999,"No"
2246,0,2.09646365855712,82.897753466959,49.0349523983018,51.17922984666,"No"
2247,1,2.44824829127865,111.681122133436,20.7312003696301,33.9859704669911,"Yes"
2248,1,2.87822374935354,0,40.6707766893255,52.9572341219987,"No"
2249,1,1.1735032481427,91.0620907883632,64.7575222878398,0,"No"
2250,0,0.165398889588806,182.876414314307,107.750360938097,0,"Yes"
2251,10,3.97909741698157,60.8355479595561,24.9407164934087,18.1729555982773,"Yes"
2252,2,1.02467419155454,154.91491608993,0,0,"No"
2253,0,0.185584710180244,117.981879113059,67.8963161166294,44.3716200458438,"Yes"
2254,1,1.59785121901549,99.9492437400782,0,50.027747300098,"Yes"
2255,5,2.26215362941977,40.1114283763225,0,0,"No"
2256,5,2.49913927356624,0,53.6048381373692,41.8477809739859,"No"
2257,1,1.96134261943431,90.1560323145771,54.8908880839746,35.8205056698806,"No"
2258,5,1.6243686281355,72.5501385317719,0,42.4271108183378,"No"
2259,1,1.58074774297267,113.650229110372,67.8788481400484,26.5596990457832,"No"
2260,0,0.445006248854091,97.5497969844888,68.4443874357662,33.3633583545864,"No"
2261,4,3.54188429168169,107.024327407211,0,21.5506185406055,"No"
2262,4,1.18642605660866,0,62.3520107284141,59.2901644890078,"No"
2263,1,1.22547396236408,123.221393303525,0,29.6581300096301,"Yes"
2264,5,1.86373725205934,123.267286491747,0,0,"No"
2265,7,2.56934911585941,152.940688829831,34.9403376193773,44.1341180224623,"Yes"
